date/time,type,pid,description,quantity,fulfilment,product sales,postage credits,selling fees,fbsp fees,total
28 Feb 2021 20:04:41 UTC,Order,0C-4X17-QBEW,Williams Plays: 4: Sucker Punch; Category B; Joe Guy; Baby Girl; There's Only One Wayne Matthews (Contemporary Dramatists),1,Partner,8.61,0,-2.32,-2.21,4.08
28 Feb 2021 20:25:10 UTC,Order,0J-91HU-2PGE,How To Be A Police Officer,1,Partner,8.92,0,-2.36,-1.76,4.8
28 Feb 2021 21:20:06 UTC,Order,5F-7XAF-E4RN,Girl with a One-Track Mind: Confessions of the Seductress Next Door,1,Partner,6.3,0,-1.96,-1.76,2.58
28 Feb 2021 22:17:55 UTC,Order,3P-1HP8-6ITX,Nostalgic Delights: Classic Confections & Timeless Treats,1,Partner,14.8,2.99,-3.26,-2.65,8.89
1 Mar 2021 00:06:13 UTC,Order,CP-EBNC-99HK,Consider The Lobster: And Other Essays: Essays and Arguments,1,Partner,8.99,0,-2.38,-2.21,4.4
1 Mar 2021 00:31:26 UTC,Order,CP-EBNC-99HK,Consider The Lobster: And Other Essays: Essays and Arguments,1,Partner,8.99,2.25,-2.38,-2.21,4.4
1 Mar 2021 01:14:38 UTC,Order,1V-WE8Y-ZNE5,Street Art From Around the World,1,Partner,7.49,0,-2.15,-1.76,3.58
1 Mar 2021 02:37:26 UTC,Order,WE-TL0G-32UE,Millie's Marvellous Hat,1,Partner,5.8,0,-1.89,-1.66,2.25
1 Mar 2021 02:53:55 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
1 Mar 2021 03:23:57 UTC,Order,T1-25C6-OYBH,"From Hell Companion, The",1,Partner,8.08,0,-2.24,-2.21,3.63
1 Mar 2021 06:24:18 UTC,Order,3T-YIW2-RGA9,50 Walks in The Lake District (AA 50 Walks series),1,Seller,4.36,1.64,-1.92,0,4.08
1 Mar 2021 06:24:29 UTC,Order,TX-PUEQ-7MLW,We Sold Our Souls,1,Seller,4.19,2.8,-2.07,0,4.92
1 Mar 2021 06:37:30 UTC,Order,TX-PUEQ-7MLW,We Sold Our Souls,1,Seller,4.19,5.69,-2.51,0,7.37
1 Mar 2021 13:08:04 UTC,Order,8J-OIM0-E2Q0,Stop Overeating: The 28-day plan to end emotional eating,1,Partner,5,0,-1.77,-1.76,1.47
1 Mar 2021 15:10:14 UTC,Order,WJ-8FPD-XASE,Right Time Baby: The Complete Guide to Later Motherhood,1,Partner,6,0,-1.92,-2.21,1.87
1 Mar 2021 16:07:03 UTC,Order,JZ-DHDO-RQWJ,Hampstead the Hamster,1,Partner,5.08,0.75,-1.78,-1.66,1.64
1 Mar 2021 16:14:04 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.3,0,-1.81,-2.21,1.28
1 Mar 2021 16:24:12 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,3.99,-2.53,-5.53,5.92
1 Mar 2021 16:24:44 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
1 Mar 2021 16:39:05 UTC,Order,0J-91HU-2PGE,How To Be A Police Officer,1,Partner,8.92,0,-2.36,-1.76,4.8
1 Mar 2021 16:54:09 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.3,0,-1.81,-2.21,1.28
1 Mar 2021 16:54:37 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.3,0,-1.81,-2.21,1.28
1 Mar 2021 17:42:55 UTC,Order,GB-1TE0-H32I,Trickster Travels: A Sixteenth-Century Muslim Between Worlds,1,Partner,5,0,-1.77,-2.21,1.02
1 Mar 2021 18:46:34 UTC,Order,DI-B8P1-HZ8K,Freedom In Exile: The Autobiography of the Dalai Lama of Tibet: Autobiography of His Holiness the Dalai Lama of Tibet,1,Partner,7.8,0.6,-2.19,-1.76,3.85
1 Mar 2021 18:57:31 UTC,Order,0J-91HU-2PGE,How To Be A Police Officer,1,Partner,8.92,1.13,-2.36,-1.76,4.8
1 Mar 2021 19:04:54 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
1 Mar 2021 19:53:51 UTC,Order,HH-2XHR-EF5E,Jiu Jitsu for All: Brown Belt to Black Belt,1,Partner,6.73,0,-2.03,-1.76,2.94
1 Mar 2021 20:00:54 UTC,Order,JK-GTZD-3RNC,Tales from the Dugout,1,Partner,5,0,-1.77,-1.76,1.47
1 Mar 2021 20:48:01 UTC,Order,OR-9LX7-54WF,Everything I've Ever Learned About Change,1,Partner,5.3,0,-1.81,-1.76,1.73
1 Mar 2021 20:48:42 UTC,Order,Z6-SHW6-D3RL,"Xavier: A British Secret Agent With The French Resistance: The Story of Richard Heslop, One of SOE's Greatest Agents",1,Partner,5.49,0,-1.84,-1.66,1.99
1 Mar 2021 21:06:01 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.3,0,-1.81,-2.21,1.28
1 Mar 2021 21:26:49 UTC,Order,1V-WE8Y-ZNE5,Street Art From Around the World,1,Partner,7.49,0,-2.15,-1.76,3.58
1 Mar 2021 22:20:33 UTC,Order,0U-HO7I-GRV7,Ex-Communication: Superheroes vs Zombies (Ex-Heroes),1,Partner,8.99,3.99,-2.38,-5.08,5.52
1 Mar 2021 22:27:52 UTC,Order,DI-B8P1-HZ8K,Freedom In Exile: The Autobiography of the Dalai Lama of Tibet: Autobiography of His Holiness the Dalai Lama of Tibet,1,Partner,7.8,0,-2.19,-1.76,3.85
2 Mar 2021 00:10:40 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.3,0,-1.81,-2.21,1.28
2 Mar 2021 00:15:28 UTC,Order,1V-WE8Y-ZNE5,Street Art From Around the World,1,Partner,7.49,0,-2.15,-1.76,3.58
2 Mar 2021 00:25:00 UTC,Order,3K-73XY-R2VD,Red Riding Hood (My Favourite Fairy Tales Board Book),1,Partner,5.22,0,-1.8,-1.76,1.66
2 Mar 2021 00:58:06 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.3,0,-1.81,-2.21,1.28
2 Mar 2021 01:05:13 UTC,Order,AV-4BV8-59DR,Springer Spaniels (Dogs),1,Partner,6.02,3.99,-1.92,-5.08,3.01
2 Mar 2021 01:13:41 UTC,Order,JZ-DHDO-RQWJ,Hampstead the Hamster,1,Partner,5.08,0,-1.78,-1.66,1.64
2 Mar 2021 01:18:34 UTC,Order,1V-WE8Y-ZNE5,Street Art From Around the World,1,Partner,7.49,0,-2.15,-1.76,3.58
2 Mar 2021 03:07:01 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,1.5,-2.53,-2.21,5.25
2 Mar 2021 06:26:08 UTC,Order,TX-PUEQ-7MLW,We Sold Our Souls,1,Seller,4.19,2.8,-2.07,0,4.92
2 Mar 2021 09:03:02 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.3,0,-1.81,-2.21,1.28
2 Mar 2021 12:01:10 UTC,Order,JB-7TJP-3OYC,Glory Glory!,1,Partner,4.8,0,-1.24,-2.21,1.35
2 Mar 2021 14:49:58 UTC,Order,00-UMZ2-E1R0,Geis 2: A Game Without Rules,1,Partner,7.59,0,-2.16,-2.21,3.22
2 Mar 2021 15:37:14 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.3,0,-1.81,-2.21,1.28
2 Mar 2021 15:52:50 UTC,Order,EN-NB7F-D8I6,Out of the Dust,1,Partner,11.84,0,-2.81,-1.76,7.27
2 Mar 2021 16:34:19 UTC,Order,WE-TL0G-32UE,Millie's Marvellous Hat,1,Partner,5.8,0,-1.89,-1.66,2.25
2 Mar 2021 17:14:21 UTC,Order,KP-1ARY-7U8U,James Fitzjames: The Mystery Man of the Franklin Expedition,1,Partner,7,0,-2.07,-2.21,2.72
2 Mar 2021 17:17:51 UTC,Order,DZ-Z6F8-Z4U3,"Get Creative: Over 60 exercises, activities and prompts to stimulate your imagination",1,Partner,4.8,0,-2.48,-1.76,0.56
2 Mar 2021 17:17:51 UTC,Order,DZ-Z6F8-Z4U3,"Get Creative: Over 60 exercises, activities and prompts to stimulate your imagination",1,Partner,4.8,0,0,-1.76,3.04
2 Mar 2021 17:49:36 UTC,Order,DI-B8P1-HZ8K,Freedom In Exile: The Autobiography of the Dalai Lama of Tibet: Autobiography of His Holiness the Dalai Lama of Tibet,1,Partner,7.8,0,-2.19,-1.76,3.85
2 Mar 2021 19:11:28 UTC,Order,3K-73XY-R2VD,Red Riding Hood (My Favourite Fairy Tales Board Book),1,Partner,5.22,0,-1.8,-1.76,1.66
2 Mar 2021 20:06:49 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,3.99,-2.53,-5.53,5.92
2 Mar 2021 20:13:41 UTC,Order,Y0-L60Y-6NLN,Why Willows Weep: Contemporary Tales from the Woods,1,Partner,6.99,0.41,-2.07,-2.1,3.23
2 Mar 2021 20:19:02 UTC,Order,8W-08WK-I0XW,Death of a Polaroid - A Manics Family Album,1,Partner,8.74,0,-2.34,-4.14,2.26
2 Mar 2021 20:45:11 UTC,Order,1V-WE8Y-ZNE5,Street Art From Around the World,1,Partner,7.49,1.33,-2.15,-2.87,3.8
2 Mar 2021 20:51:49 UTC,Order,Y0-L60Y-6NLN,Why Willows Weep: Contemporary Tales from the Woods,1,Partner,6.99,0.99,-2.07,-1.76,3.16
2 Mar 2021 22:03:44 UTC,Order,A1-LDL7-3FKW,"Of Cats and Men: Profiles of history's great cat-loving artists, writers, thinkers and statesmen",1,Partner,4.99,0,-1.25,-2.21,1.53
2 Mar 2021 22:05:46 UTC,Order,HE-8QGY-OBF8,Narcomania: How Britain Got Hooked On Drugs,1,Partner,5,0,-1.77,-1.66,1.57
2 Mar 2021 22:16:05 UTC,Order,IJ-1U34-J0VH,3 Commando Brigade,1,Partner,4.97,0,-1.25,-1.76,1.96
2 Mar 2021 22:19:23 UTC,Order,3K-73XY-R2VD,Red Riding Hood (My Favourite Fairy Tales Board Book),1,Partner,5.22,0,-1.8,-1.76,1.66
2 Mar 2021 22:36:55 UTC,Order,P5-NXMZ-X7HN,Practical Printmaking,1,Partner,7.97,0,-2.22,-2.21,3.54
2 Mar 2021 23:37:40 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
3 Mar 2021 01:02:52 UTC,Order,1V-WE8Y-ZNE5,Street Art From Around the World,1,Partner,7.49,3.99,-2.15,-5.08,4.25
3 Mar 2021 01:12:59 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
3 Mar 2021 01:13:12 UTC,Order,08-60JE-IFFJ,The Princess Matilda Comes Home,1,Partner,7.46,1.99,-2.14,-3.42,3.89
3 Mar 2021 01:38:25 UTC,Order,VD-Q2BB-BR36,Vengeful,1,Partner,7.24,0,-2.11,-2.21,2.92
3 Mar 2021 01:53:05 UTC,Order,3K-73XY-R2VD,Red Riding Hood (My Favourite Fairy Tales Board Book),1,Partner,5.22,0,-1.8,-1.76,1.66
3 Mar 2021 03:19:12 UTC,Order,3B-956E-38TX,Riis: Stages of Light and Dark,1,Partner,9.29,0,-2.42,-1.76,5.11
3 Mar 2021 03:31:30 UTC,Order,DI-B8P1-HZ8K,Freedom In Exile: The Autobiography of the Dalai Lama of Tibet: Autobiography of His Holiness the Dalai Lama of Tibet,1,Partner,7.8,0,-2.19,-1.76,3.85
3 Mar 2021 04:20:57 UTC,Order,XY-XJIO-WK4J,Don't Sweat the Aubergine: What Works in the Kitchen and Why,1,Partner,8.13,3.99,-2.24,-5.08,4.8
3 Mar 2021 11:27:48 UTC,Order,RY-X8JY-I10C,The Golden Scales: A Makana Investigation,1,Seller,0.59,2.8,-1.17,0,2.22
3 Mar 2021 13:29:23 UTC,Order,Z6-0BJ1-G7AI,The Prince and the Porker,1,Partner,5.49,0.42,-1.84,-2.32,1.33
3 Mar 2021 14:45:14 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.3,0,-1.81,-2.21,1.28
3 Mar 2021 15:10:30 UTC,Order,JJ-UXCI-P3MQ,The Spring Rabbit,1,Partner,5.99,0,-1.92,-1.66,2.41
3 Mar 2021 15:41:50 UTC,Order,EL-CVEU-WVTR,Norwich Through Time,1,Partner,11.41,0,-2.75,-1.76,6.9
3 Mar 2021 16:28:07 UTC,Order,JZ-DHDO-RQWJ,Hampstead the Hamster,1,Partner,5.08,0,-1.78,-1.66,1.64
3 Mar 2021 16:32:53 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
3 Mar 2021 18:51:05 UTC,Order,8W-08WK-I0XW,Death of a Polaroid - A Manics Family Album,1,Partner,8.73,0,-2.34,-4.14,2.25
3 Mar 2021 19:15:08 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.3,0,-1.81,-2.21,1.28
3 Mar 2021 19:35:53 UTC,Order,AR-FG80-1P5H,Junior Encyclopedia,1,Partner,12.8,0,-2.96,-2.21,7.63
3 Mar 2021 19:36:50 UTC,Order,WE-TL0G-32UE,Millie's Marvellous Hat,2,Partner,11.6,0,-3.78,-3.32,4.5
3 Mar 2021 21:16:31 UTC,Order,WE-TL0G-32UE,Millie's Marvellous Hat,1,Partner,5.8,0.64,-1.89,-1.66,2.25
3 Mar 2021 21:19:50 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
3 Mar 2021 21:36:13 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
3 Mar 2021 23:53:42 UTC,Order,KJ-YEMT-HKAM,We're the Famous Man United - Old Trafford in the '80s: The Players' Stories,1,Partner,4.95,0,-1.25,-1.66,2.04
4 Mar 2021 00:28:37 UTC,Order,QN-LC81-9XNU,Ugly: The Aesthetics of Everything,1,Partner,10.99,0,-2.68,-2.65,5.66
4 Mar 2021 00:38:54 UTC,Order,3K-73XY-R2VD,Red Riding Hood (My Favourite Fairy Tales Board Book),1,Partner,5.22,0,-1.8,-1.76,1.66
4 Mar 2021 01:07:02 UTC,Order,VI-54OW-354I,Saxophone Colossus,1,Partner,14,3.99,-3.14,-5.97,8.88
4 Mar 2021 01:49:58 UTC,Order,3P-1HP8-6ITX,Nostalgic Delights: Classic Confections & Timeless Treats,1,Partner,14.8,0,-3.26,-2.65,8.89
4 Mar 2021 02:18:09 UTC,Order,AR-FG80-1P5H,Junior Encyclopedia,1,Partner,12.8,0,-2.96,-2.21,7.63
4 Mar 2021 02:24:20 UTC,Order,3P-1HP8-6ITX,Nostalgic Delights: Classic Confections & Timeless Treats,1,Partner,14.8,0,-3.26,-2.65,8.89
4 Mar 2021 02:28:57 UTC,Order,KI-2ZTG-8F3X,Red Tory: How Left and Right have Broken Britain and How we can Fix It,1,Partner,8.99,0,-2.38,-2.21,4.4
4 Mar 2021 02:34:59 UTC,Order,WZ-B1RX-DH91,Images of the Past: Coal Mine Disasters in the Modern Era c. 1900 - 1980,1,Partner,9.99,0,-2.53,-2.21,5.25
4 Mar 2021 04:19:02 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.3,0.6,-1.81,-2.21,1.28
4 Mar 2021 04:20:31 UTC,Order,10-UHAE-6CE8,Hurricane Fly: The Ultimate Hurdler,1,Partner,7.3,0,-2.12,-1.76,3.42
4 Mar 2021 10:18:54 UTC,Order,1V-WE8Y-ZNE5,Street Art From Around the World,1,Partner,7.49,1.12,-2.15,-1.76,3.58
4 Mar 2021 10:22:32 UTC,Order,1V-WE8Y-ZNE5,Street Art From Around the World,1,Partner,7.49,0,-2.15,-1.76,3.58
4 Mar 2021 10:32:30 UTC,Order,1V-WE8Y-ZNE5,Street Art From Around the World,1,Partner,7.49,0,-2.15,-1.76,3.58
4 Mar 2021 12:28:13 UTC,Order,DI-B8P1-HZ8K,Freedom In Exile: The Autobiography of the Dalai Lama of Tibet: Autobiography of His Holiness the Dalai Lama of Tibet,1,Partner,8.49,0,-2.3,-1.76,4.43
4 Mar 2021 12:57:32 UTC,Order,XS-JU3W-H7H5,Madame Zero,1,Partner,7.5,0,-2.15,-1.76,3.59
4 Mar 2021 13:25:52 UTC,Order,LH-5B6V-NU6U,MOZ,1,Partner,9,0,-2.38,-2.21,4.41
4 Mar 2021 13:29:13 UTC,Order,3W-3DPW-OH2A,Twirlymen: The Unlikely History of Cricket's Greatest Spin Bowlers,1,Partner,10.75,0,-2.64,-2.21,5.9
4 Mar 2021 16:14:11 UTC,Order,C7-GFMX-CSBE,TV Go Home,1,Partner,6.3,0,-1.96,-1.76,2.58
4 Mar 2021 16:25:34 UTC,Order,0J-91HU-2PGE,How To Be A Police Officer,1,Partner,8.92,0,-2.36,-1.76,4.8
4 Mar 2021 17:53:12 UTC,Order,WE-TL0G-32UE,Millie's Marvellous Hat,1,Partner,5.8,0.14,-1.89,-1.66,2.25
4 Mar 2021 18:34:10 UTC,Order,1V-WE8Y-ZNE5,Street Art From Around the World,1,Partner,7.49,0.75,-2.15,-1.76,3.58
4 Mar 2021 18:55:06 UTC,Order,NW-AYCX-9HF6,Smoking Ears and Screaming Teeth,1,Partner,7.55,0,-2.16,-2.21,3.18
4 Mar 2021 19:29:43 UTC,Order,J9-2GA6-AFAR,The Snow Queen,1,Partner,6.24,0,-1.95,-1.76,2.53
4 Mar 2021 21:31:18 UTC,Order,1V-WE8Y-ZNE5,Street Art From Around the World,1,Partner,7.49,3.99,-2.15,-5.08,4.25
4 Mar 2021 22:10:55 UTC,Order,IO-MO7B-RB9B,New Beginnings At Glendale Hall,1,Partner,8.23,1,-2.26,-2.59,4.38
4 Mar 2021 22:18:53 UTC,Order,Z6-0BJ1-G7AI,The Prince and the Porker,1,Partner,5.49,0,-1.84,-2.32,1.33
4 Mar 2021 22:26:19 UTC,Order,FT-7SOT-1MN5,The Law Of The Playground: A puerile and disturbing dictionary of playground insults and games,1,Partner,6,0,-1.92,-1.66,2.42
4 Mar 2021 22:49:13 UTC,Order,P2-HJ58-AWN7,"It's Mick, Not Mike: The Autobiography of Mick Duxbury",1,Partner,12,2.25,-2.84,-2.21,6.95
5 Mar 2021 01:08:09 UTC,Order,3K-73XY-R2VD,Red Riding Hood (My Favourite Fairy Tales Board Book),1,Partner,5.22,0,-1.8,-1.76,1.66
5 Mar 2021 01:29:52 UTC,Order,08-60JE-IFFJ,The Princess Matilda Comes Home,1,Partner,7.46,0,-2.14,-1.76,3.56
5 Mar 2021 02:23:31 UTC,Order,EL-TOLE-MTMG,War And Peas: 1,1,Partner,6.51,0,-2,-1.66,2.85
5 Mar 2021 03:31:23 UTC,Order,WT-SXG8-9W2E,Confessions of a Showman: My Life in the Circus,1,Partner,7.71,1.49,-2.18,-1.76,3.77
5 Mar 2021 04:29:22 UTC,Order,1V-WE8Y-ZNE5,Street Art From Around the World,1,Partner,7.49,0,-2.15,-1.76,3.58
5 Mar 2021 06:59:57 UTC,Order,TX-PUEQ-7MLW,We Sold Our Souls,1,Seller,4.19,2.8,-2.07,0,4.92
5 Mar 2021 09:58:01 UTC,Order,TX-PUEQ-7MLW,We Sold Our Souls,1,Seller,4.19,2.8,-2.07,0,4.92
5 Mar 2021 11:22:41 UTC,Order,CP-EBNC-99HK,Consider The Lobster: And Other Essays: Essays and Arguments,1,Partner,8.99,0.75,-2.38,-2.21,4.4
5 Mar 2021 13:07:34 UTC,Order,0J-91HU-2PGE,How To Be A Police Officer,1,Partner,8.92,0,-2.36,-1.76,4.8
5 Mar 2021 14:04:03 UTC,Order,TX-PUEQ-7MLW,We Sold Our Souls,1,Seller,4.19,2.8,-2.07,0,4.92
5 Mar 2021 14:06:15 UTC,Order,UI-0425-FYUQ,"How I Said Bah! to Cancer: A Guide to Thinking, Laughing, Living and Dancing Your Way Through",1,Partner,3.49,0,-1.18,-1.76,0.55
5 Mar 2021 14:49:21 UTC,Order,VD-Q2BB-BR36,Vengeful,1,Partner,7.24,0,-2.11,-2.21,2.92
5 Mar 2021 14:50:40 UTC,Order,TU-HHR7-YYKE,Punk Football: The Rise of Fan Ownership in English Football,1,Partner,6.95,0,-2.06,-2.21,2.68
5 Mar 2021 16:13:31 UTC,Order,AI-BF8V-OYF3,Happily Never After: Modern Cautionary Tales,1,Partner,4.99,0,-1.25,-1.76,1.98
5 Mar 2021 16:34:14 UTC,Order,DI-B8P1-HZ8K,Freedom In Exile: The Autobiography of the Dalai Lama of Tibet: Autobiography of His Holiness the Dalai Lama of Tibet,1,Partner,8.49,1.49,-2.3,-1.76,4.43
5 Mar 2021 16:56:54 UTC,Order,KP-1ARY-7U8U,James Fitzjames: The Mystery Man of the Franklin Expedition,1,Partner,7,3.99,-2.07,-5.53,3.39
5 Mar 2021 17:43:37 UTC,Order,HE-8QGY-OBF8,Narcomania: How Britain Got Hooked On Drugs,1,Partner,5,1.5,-1.77,-1.66,1.57
5 Mar 2021 19:43:06 UTC,Order,FO-77QC-U2LV,Chloe Sims - the Only Way is Up - My Story,1,Partner,4.92,0,-1.25,-1.76,1.91
5 Mar 2021 19:50:21 UTC,Order,1V-WE8Y-ZNE5,Street Art From Around the World,1,Partner,7.49,2,-2.15,-1.76,3.58
5 Mar 2021 19:58:32 UTC,Order,KJ-YEMT-HKAM,We're the Famous Man United - Old Trafford in the '80s: The Players' Stories,1,Partner,4.95,3.75,-1.25,-4.78,2.67
5 Mar 2021 19:58:32 UTC,Order,JB-7TJP-3OYC,Glory Glory!,1,Partner,4.8,3.74,-1.24,-5.33,1.97
5 Mar 2021 20:21:59 UTC,Order,AV-4BV8-59DR,Springer Spaniels (Dogs),1,Partner,6.02,1.5,-1.92,-1.76,2.34
5 Mar 2021 21:25:27 UTC,Order,J9-2GA6-AFAR,The Snow Queen,1,Partner,6.24,0,-1.95,-1.76,2.53
5 Mar 2021 21:53:04 UTC,Order,WE-TL0G-32UE,Millie's Marvellous Hat,1,Partner,5.8,0,-1.89,-1.66,2.25
5 Mar 2021 23:22:46 UTC,Order,WE-TL0G-32UE,Millie's Marvellous Hat,1,Partner,5.8,0,-1.89,-1.66,2.25
6 Mar 2021 00:23:34 UTC,Order,16-1IDY-KTNJ,Critical Times,1,Partner,7.99,0,-2.22,-2.21,3.56
6 Mar 2021 00:26:49 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,1.49,-2.53,-2.21,5.25
6 Mar 2021 04:01:08 UTC,Order,GO-FSM9-CGJ6,The Woman Who Shot Mussolini,1,Partner,8.95,0,-2.37,-2.21,4.37
6 Mar 2021 04:18:37 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
6 Mar 2021 09:01:56 UTC,Order,P5-NXMZ-X7HN,Practical Printmaking,1,Partner,7.97,0,-2.22,-2.21,3.54
6 Mar 2021 10:26:56 UTC,Order,00-UMZ2-E1R0,Geis 2: A Game Without Rules,1,Partner,7.59,1.49,-2.16,-2.21,3.22
6 Mar 2021 11:35:52 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
6 Mar 2021 12:04:42 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
6 Mar 2021 15:51:38 UTC,Order,FT-7SOT-1MN5,The Law Of The Playground: A puerile and disturbing dictionary of playground insults and games,1,Partner,6,0,-1.92,-1.66,2.42
6 Mar 2021 16:04:13 UTC,Order,DI-B8P1-HZ8K,Freedom In Exile: The Autobiography of the Dalai Lama of Tibet: Autobiography of His Holiness the Dalai Lama of Tibet,1,Partner,8.49,1.49,-2.3,-1.76,4.43
6 Mar 2021 16:19:27 UTC,Order,3K-73XY-R2VD,Red Riding Hood (My Favourite Fairy Tales Board Book),1,Partner,5.22,0,-1.8,-1.76,1.66
6 Mar 2021 16:23:01 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
6 Mar 2021 16:29:11 UTC,Order,Z6-SHW6-D3RL,"Xavier: A British Secret Agent With The French Resistance: The Story of Richard Heslop, One of SOE's Greatest Agents",1,Partner,5.49,1,-1.84,-1.66,1.99
6 Mar 2021 16:34:23 UTC,Order,W3-YIVK-ILUB,The 1970s: Flower Power to Union Power (Looking Back at Britain),1,Partner,11.79,0,-2.8,-2.65,6.34
6 Mar 2021 19:20:25 UTC,Order,CX-KPAN-KYLZ,Bats in the Larder: Memories of a 1970s Childhood by the Sea,1,Partner,7.46,0,-2.14,-1.76,3.56
6 Mar 2021 19:58:30 UTC,Order,W2-MV5G-ROUI,The Meat Fix: How A Lifetime of Healthy Eating Nearly Killed Me,1,Partner,8.06,0,-2.23,-2.21,3.62
6 Mar 2021 20:54:45 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
6 Mar 2021 20:56:53 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
6 Mar 2021 21:13:13 UTC,Order,5M-N9ZH-7LBI,Pitch Black: The Story of Black British Footballers,1,Partner,7.91,0,-2.21,-2.21,3.49
6 Mar 2021 21:23:10 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
6 Mar 2021 21:56:23 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,3.99,-2.53,-5.53,5.92
6 Mar 2021 22:04:40 UTC,Order,3W-3DPW-OH2A,Twirlymen: The Unlikely History of Cricket's Greatest Spin Bowlers,1,Partner,10.75,0,-2.64,-2.21,5.9
7 Mar 2021 00:09:45 UTC,Order,3P-1HP8-6ITX,Nostalgic Delights: Classic Confections & Timeless Treats,1,Partner,14.8,0,-3.26,-2.65,8.89
7 Mar 2021 01:53:28 UTC,Order,RU-YV5B-LOJP,Tiny Histories: Trivial events and trifling decisions that changed British history,1,Partner,7.77,0,-2.19,-2.21,3.37
7 Mar 2021 02:28:27 UTC,Order,LM-QINW-V05Y,"""Life on Mars""",1,Partner,5.8,0,-1.89,-2.21,1.7
7 Mar 2021 04:48:20 UTC,Order,RU-YV5B-LOJP,Tiny Histories: Trivial events and trifling decisions that changed British history,1,Partner,7.77,0,-2.19,-2.21,3.37
